"","condition","word_number","word","alternative","sentence","l_maze","critical_region","region_number","len","freqlog10","suite","item"
"10725","neg_neg",2,"that","frat","No journalists that contacted no doctor have ever been appreciated","True","False",3,4,4.15691242570002,"NPL-ever-src",6034
"10726","neg_neg",3,"contacted","condested","No journalists that contacted no doctor have ever been appreciated","True","False",4,9,1.43136376415899,"NPL-ever-src",6034
"10727","neg_neg",4,"no","ago","No journalists that contacted no doctor have ever been appreciated","False","False",5,2,3.14550717140966,"NPL-ever-src",6034
"10728","neg_neg",5,"doctor","pector","No journalists that contacted no doctor have ever been appreciated","True","False",6,6,1.68124123737559,"NPL-ever-src",6034
"10729","neg_neg",6,"have","hame","No journalists that contacted no doctor have ever been appreciated","True","False",7,4,3.54045461367141,"NPL-ever-src",6034
"10730","neg_neg",7,"ever","icer","No journalists that contacted no doctor have ever been appreciated","True","True",8,4,2.50105926221775,"NPL-ever-src",6034
"10731","neg_neg",8,"been","tree","No journalists that contacted no doctor have ever been appreciated","False","False",9,4,3.51375015008182,"NPL-ever-src",6034
"10732","neg_neg",9,"appreciated","countryside","No journalists that contacted no doctor have ever been appreciated","False","False",9,11,1.32221929473392,"NPL-ever-src",6034
"10733","neg_pos",0,"No","x-x-x","No journalists that contacted the doctor have ever been appreciated","False","False",1,2,3.14550717140966,"NPL-ever-src",6034
"10734","neg_pos",1,"journalists","jeenbalists","No journalists that contacted the doctor have ever been appreciated","True","False",2,11,1.54406804435028,"NPL-ever-src",6034
"10735","neg_pos",2,"that","frat","No journalists that contacted the doctor have ever been appreciated","True","False",3,4,4.15691242570002,"NPL-ever-src",6034
"10736","neg_pos",3,"contacted","condested","No journalists that contacted the doctor have ever been appreciated","True","False",4,9,1.43136376415899,"NPL-ever-src",6034
"10737","neg_pos",4,"the","oh","No journalists that contacted the doctor have ever been appreciated","False","False",5,3,5.11650480266873,"NPL-ever-src",6034
"10738","neg_pos",5,"doctor","pector","No journalists that contacted the doctor have ever been appreciated","True","False",6,6,1.68124123737559,"NPL-ever-src",6034
"10739","neg_pos",6,"have","hame","No journalists that contacted the doctor have ever been appreciated","True","False",7,4,3.54045461367141,"NPL-ever-src",6034
"10740","neg_pos",7,"ever","icer","No journalists that contacted the doctor have ever been appreciated","True","True",8,4,2.50105926221775,"NPL-ever-src",6034
"10741","neg_pos",8,"been","tree","No journalists that contacted the doctor have ever been appreciated","False","False",9,4,3.51375015008182,"NPL-ever-src",6034
"10742","neg_pos",9,"appreciated","countryside","No journalists that contacted the doctor have ever been appreciated","False","False",9,11,1.32221929473392,"NPL-ever-src",6034
"10743","pos_neg",0,"The","x-x-x","The journalists that contacted no doctor have ever been appreciated","False","False",1,3,5.11650480266873,"NPL-ever-src",6034
"10744","pos_neg",1,"journalists","jeenbalists","The journalists that contacted no doctor have ever been appreciated","True","False",2,11,1.54406804435028,"NPL-ever-src",6034
"10745","pos_neg",2,"that","frat","The journalists that contacted no doctor have ever been appreciated","True","False",3,4,4.15691242570002,"NPL-ever-src",6034
"10746","pos_neg",3,"contacted","condested","The journalists that contacted no doctor have ever been appreciated","True","False",4,9,1.43136376415899,"NPL-ever-src",6034
"10747","pos_neg",4,"no","ago","The journalists that contacted no doctor have ever been appreciated","False","False",5,2,3.14550717140966,"NPL-ever-src",6034
"10748","pos_neg",5,"doctor","pector","The journalists that contacted no doctor have ever been appreciated","True","False",6,6,1.68124123737559,"NPL-ever-src",6034
"10749","pos_neg",6,"have","hame","The journalists that contacted no doctor have ever been appreciated","True","False",7,4,3.54045461367141,"NPL-ever-src",6034
"10750","pos_neg",7,"ever","icer","The journalists that contacted no doctor have ever been appreciated","True","True",8,4,2.50105926221775,"NPL-ever-src",6034
"10751","pos_neg",8,"been","tree","The journalists that contacted no doctor have ever been appreciated","False","False",9,4,3.51375015008182,"NPL-ever-src",6034
"10752","pos_neg",9,"appreciated","countryside","The journalists that contacted no doctor have ever been appreciated","False","False",9,11,1.32221929473392,"NPL-ever-src",6034
"10753","pos_pos",0,"The","x-x-x","The journalists that contacted the doctor have ever been appreciated","False","False",1,3,5.11650480266873,"NPL-ever-src",6034
"10754","pos_pos",1,"journalists","jeenbalists","The journalists that contacted the doctor have ever been appreciated","True","False",2,11,1.54406804435028,"NPL-ever-src",6034
"10755","pos_pos",2,"that","frat","The journalists that contacted the doctor have ever been appreciated","True","False",3,4,4.15691242570002,"NPL-ever-src",6034
"10756","pos_pos",3,"contacted","condested","The journalists that contacted the doctor have ever been appreciated","True","False",4,9,1.43136376415899,"NPL-ever-src",6034
"10757","pos_pos",4,"the","oh","The journalists that contacted the doctor have ever been appreciated","False","False",5,3,5.11650480266873,"NPL-ever-src",6034
"10758","pos_pos",5,"doctor","pector","The journalists that contacted the doctor have ever been appreciated","True","False",6,6,1.68124123737559,"NPL-ever-src",6034
"10759","pos_pos",6,"have","hame","The journalists that contacted the doctor have ever been appreciated","True","False",7,4,3.54045461367141,"NPL-ever-src",6034
"10760","pos_pos",7,"ever","icer","The journalists that contacted the doctor have ever been appreciated","True","True",8,4,2.50105926221775,"NPL-ever-src",6034
"10761","pos_pos",8,"been","tree","The journalists that contacted the doctor have ever been appreciated","False","False",9,4,3.51375015008182,"NPL-ever-src",6034
"10762","pos_pos",9,"appreciated","countryside","The journalists that contacted the doctor have ever been appreciated","False","False",9,11,1.32221929473392,"NPL-ever-src",6034
"10763","neg_neg",0,"No","x-x-x","No ministers that loved no farmer have ever been ignored","False","False",1,2,3.14550717140966,"NPL-ever-src",6035
"10764","neg_neg",1,"ministers","siningers","No ministers that loved no farmer have ever been ignored","True","False",2,9,1.57978359661681,"NPL-ever-src",6035
"10765","neg_neg",2,"that","thet","No ministers that loved no farmer have ever been ignored","True","False",3,4,4.15691242570002,"NPL-ever-src",6035
"10766","neg_neg",3,"loved","loffs","No ministers that loved no farmer have ever been ignored","True","False",4,5,1.6232492903979,"NPL-ever-src",6035
"10767","neg_neg",4,"no","i","No ministers that loved no farmer have ever been ignored","False","False",5,2,3.14550717140966,"NPL-ever-src",6035
"10768","neg_neg",5,"farmer","tablet","No ministers that loved no farmer have ever been ignored","False","False",6,6,1.25527250510331,"NPL-ever-src",6035
"10769","neg_neg",6,"have","jack","No ministers that loved no farmer have ever been ignored","False","False",7,4,3.54045461367141,"NPL-ever-src",6035
"10770","neg_neg",7,"ever","ixer","No ministers that loved no farmer have ever been ignored","True","True",8,4,2.50105926221775,"NPL-ever-src",6035
"10771","neg_neg",8,"been","van","No ministers that loved no farmer have ever been ignored","False","False",9,4,3.51375015008182,"NPL-ever-src",6035
"10772","neg_neg",9,"ignored","console","No ministers that loved no farmer have ever been ignored","False","False",9,7,1.56820172406699,"NPL-ever-src",6035
"10773","neg_pos",0,"No","x-x-x","No ministers that loved the farmer have ever been ignored","False","False",1,2,3.14550717140966,"NPL-ever-src",6035
"10774","neg_pos",1,"ministers","siningers","No ministers that loved the farmer have ever been ignored","True","False",2,9,1.57978359661681,"NPL-ever-src",6035
"10775","neg_pos",2,"that","thet","No ministers that loved the farmer have ever been ignored","True","False",3,4,4.15691242570002,"NPL-ever-src",6035
"10776","neg_pos",3,"loved","loffs","No ministers that loved the farmer have ever been ignored","True","False",4,5,1.6232492903979,"NPL-ever-src",6035
"10777","neg_pos",4,"the","them","No ministers that loved the farmer have ever been ignored","False","False",5,3,5.11650480266873,"NPL-ever-src",6035
"10778","neg_pos",5,"farmer","tablet","No ministers that loved the farmer have ever been ignored","False","False",6,6,1.25527250510331,"NPL-ever-src",6035
"10779","neg_pos",6,"have","jack","No ministers that loved the farmer have ever been ignored","False","False",7,4,3.54045461367141,"NPL-ever-src",6035
"10780","neg_pos",7,"ever","ixer","No ministers that loved the farmer have ever been ignored","True","True",8,4,2.50105926221775,"NPL-ever-src",6035
"10781","neg_pos",8,"been","van","No ministers that loved the farmer have ever been ignored","False","False",9,4,3.51375015008182,"NPL-ever-src",6035
"10782","neg_pos",9,"ignored","console","No ministers that loved the farmer have ever been ignored","False","False",9,7,1.56820172406699,"NPL-ever-src",6035
"10783","pos_neg",0,"The","x-x-x","The ministers that loved no farmer have ever been ignored","False","False",1,3,5.11650480266873,"NPL-ever-src",6035
"10784","pos_neg",1,"ministers","siningers","The ministers that loved no farmer have ever been ignored","True","False",2,9,1.57978359661681,"NPL-ever-src",6035
"10785","pos_neg",2,"that","thet","The ministers that loved no farmer have ever been ignored","True","False",3,4,4.15691242570002,"NPL-ever-src",6035
"10786","pos_neg",3,"loved","loffs","The ministers that loved no farmer have ever been ignored","True","False",4,5,1.6232492903979,"NPL-ever-src",6035
"10787","pos_neg",4,"no","i","The ministers that loved no farmer have ever been ignored","False","False",5,2,3.14550717140966,"NPL-ever-src",6035
"10788","pos_neg",5,"farmer","tablet","The ministers that loved no farmer have ever been ignored","False","False",6,6,1.25527250510331,"NPL-ever-src",6035
"10789","pos_neg",6,"have","jack","The ministers that loved no farmer have ever been ignored","False","False",7,4,3.54045461367141,"NPL-ever-src",6035
"10790","pos_neg",7,"ever","ixer","The ministers that loved no farmer have ever been ignored","True","True",8,4,2.50105926221775,"NPL-ever-src",6035
"10791","pos_neg",8,"been","van","The ministers that loved no farmer have ever been ignored","False","False",9,4,3.51375015008182,"NPL-ever-src",6035
"10792","pos_neg",9,"ignored","console","The ministers that loved no farmer have ever been ignored","False","False",9,7,1.56820172406699,"NPL-ever-src",6035
"10793","pos_pos",0,"The","x-x-x","The ministers that loved the farmer have ever been ignored","False","False",1,3,5.11650480266873,"NPL-ever-src",6035
"10794","pos_pos",1,"ministers","siningers","The ministers that loved the farmer have ever been ignored","True","False",2,9,1.57978359661681,"NPL-ever-src",6035
"10795","pos_pos",2,"that","thet","The ministers that loved the farmer have ever been ignored","True","False",3,4,4.15691242570002,"NPL-ever-src",6035
"10796","pos_pos",3,"loved","loffs","The ministers that loved the farmer have ever been ignored","True","False",4,5,1.6232492903979,"NPL-ever-src",6035
"10797","pos_pos",4,"the","them","The ministers that loved the farmer have ever been ignored","False","False",5,3,5.11650480266873,"NPL-ever-src",6035
"10798","pos_pos",5,"farmer","tablet","The ministers that loved the farmer have ever been ignored","False","False",6,6,1.25527250510331,"NPL-ever-src",6035
"10799","pos_pos",6,"have","jack","The ministers that loved the farmer have ever been ignored","False","False",7,4,3.54045461367141,"NPL-ever-src",6035
"10800","pos_pos",7,"ever","ixer","The ministers that loved the farmer have ever been ignored","True","True",8,4,2.50105926221775,"NPL-ever-src",6035
"10801","pos_pos",8,"been","van","The ministers that loved the farmer have ever been ignored","False","False",9,4,3.51375015008182,"NPL-ever-src",6035
"10802","pos_pos",9,"ignored","console","The ministers that loved the farmer have ever been ignored","False","False",9,7,1.56820172406699,"NPL-ever-src",6035
"10803","neg_neg",0,"No","x-x-x","No taxi drivers that liked no manager have ever gotten old","False","False",1,2,3.14550717140966,"NPL-ever-src",6036
"10804","neg_neg",1,"taxi","foxi","No taxi drivers that liked no manager have ever gotten old","True","False",2,4,1.39794000867204,"NPL-ever-src",6036
"10805","neg_neg",2,"drivers","protein","No taxi drivers that liked no manager have ever gotten old","False","False",2,7,1.66275783168157,"NPL-ever-src",6036
"10806","neg_neg",3,"that","cent","No taxi drivers that liked no manager have ever gotten old","False","False",3,4,4.15691242570002,"NPL-ever-src",6036
"10807","neg_neg",4,"liked","opens","No taxi drivers that liked no manager have ever gotten old","False","False",4,5,1.7160033436348,"NPL-ever-src",6036
"10808","neg_neg",5,"no","thus","No taxi drivers that liked no manager have ever gotten old","False","False",5,2,3.14550717140966,"NPL-ever-src",6036
"10809","neg_neg",6,"manager","sunayer","No taxi drivers that liked no manager have ever gotten old","True","False",6,7,2.47856649559384,"NPL-ever-src",6036
"10810","neg_neg",7,"have","habs","No taxi drivers that liked no manager have ever gotten old","True","False",7,4,3.54045461367141,"NPL-ever-src",6036
"10811","neg_neg",8,"ever","ider","No taxi drivers that liked no manager have ever gotten old","True","True",8,4,2.50105926221775,"NPL-ever-src",6036
"10812","neg_neg",9,"gotten","wetten","No taxi drivers that liked no manager have ever gotten old","True","False",9,6,0.903089986991944,"NPL-ever-src",6036
"10813","neg_neg",10,"old","orn","No taxi drivers that liked no manager have ever gotten old","True","False",9,3,2.82542611776782,"NPL-ever-src",6036
"10814","neg_pos",0,"No","x-x-x","No taxi drivers that liked the manager have ever gotten old","False","False",1,2,3.14550717140966,"NPL-ever-src",6036
"10815","neg_pos",1,"taxi","foxi","No taxi drivers that liked the manager have ever gotten old","True","False",2,4,1.39794000867204,"NPL-ever-src",6036
"10816","neg_pos",2,"drivers","protein","No taxi drivers that liked the manager have ever gotten old","False","False",2,7,1.66275783168157,"NPL-ever-src",6036
"10817","neg_pos",3,"that","cent","No taxi drivers that liked the manager have ever gotten old","False","False",3,4,4.15691242570002,"NPL-ever-src",6036
"10818","neg_pos",4,"liked","opens","No taxi drivers that liked the manager have ever gotten old","False","False",4,5,1.7160033436348,"NPL-ever-src",6036
"10819","neg_pos",5,"the","yeah","No taxi drivers that liked the manager have ever gotten old","False","False",5,3,5.11650480266873,"NPL-ever-src",6036
"10820","neg_pos",6,"manager","sunayer","No taxi drivers that liked the manager have ever gotten old","True","False",6,7,2.47856649559384,"NPL-ever-src",6036
"10821","neg_pos",7,"have","habs","No taxi drivers that liked the manager have ever gotten old","True","False",7,4,3.54045461367141,"NPL-ever-src",6036
"10822","neg_pos",8,"ever","ider","No taxi drivers that liked the manager have ever gotten old","True","True",8,4,2.50105926221775,"NPL-ever-src",6036
"10823","neg_pos",9,"gotten","wetten","No taxi drivers that liked the manager have ever gotten old","True","False",9,6,0.903089986991944,"NPL-ever-src",6036
"10824","neg_pos",10,"old","orn","No taxi drivers that liked the manager have ever gotten old","True","False",9,3,2.82542611776782,"NPL-ever-src",6036
"10825","pos_neg",0,"The","x-x-x","The taxi drivers that liked no manager have ever gotten old","False","False",1,3,5.11650480266873,"NPL-ever-src",6036
"10826","pos_neg",1,"taxi","foxi","The taxi drivers that liked no manager have ever gotten old","True","False",2,4,1.39794000867204,"NPL-ever-src",6036
"10827","pos_neg",2,"drivers","protein","The taxi drivers that liked no manager have ever gotten old","False","False",2,7,1.66275783168157,"NPL-ever-src",6036
"10828","pos_neg",3,"that","cent","The taxi drivers that liked no manager have ever gotten old","False","False",3,4,4.15691242570002,"NPL-ever-src",6036
"10829","pos_neg",4,"liked","opens","The taxi drivers that liked no manager have ever gotten old","False","False",4,5,1.7160033436348,"NPL-ever-src",6036
"10830","pos_neg",5,"no","thus","The taxi drivers that liked no manager have ever gotten old","False","False",5,2,3.14550717140966,"NPL-ever-src",6036
"10831","pos_neg",6,"manager","sunayer","The taxi drivers that liked no manager have ever gotten old","True","False",6,7,2.47856649559384,"NPL-ever-src",6036
"10832","pos_neg",7,"have","habs","The taxi drivers that liked no manager have ever gotten old","True","False",7,4,3.54045461367141,"NPL-ever-src",6036
"10833","pos_neg",8,"ever","ider","The taxi drivers that liked no manager have ever gotten old","True","True",8,4,2.50105926221775,"NPL-ever-src",6036
"10834","pos_neg",9,"gotten","wetten","The taxi drivers that liked no manager have ever gotten old","True","False",9,6,0.903089986991944,"NPL-ever-src",6036
"10835","pos_neg",10,"old","orn","The taxi drivers that liked no manager have ever gotten old","True","False",9,3,2.82542611776782,"NPL-ever-src",6036
"10836","pos_pos",0,"The","x-x-x","The taxi drivers that liked the manager have ever gotten old","False","False",1,3,5.11650480266873,"NPL-ever-src",6036
"10837","pos_pos",1,"taxi","foxi","The taxi drivers that liked the manager have ever gotten old","True","False",2,4,1.39794000867204,"NPL-ever-src",6036
"10838","pos_pos",2,"drivers","protein","The taxi drivers that liked the manager have ever gotten old","False","False",2,7,1.66275783168157,"NPL-ever-src",6036
"10839","pos_pos",3,"that","cent","The taxi drivers that liked the manager have ever gotten old","False","False",3,4,4.15691242570002,"NPL-ever-src",6036
"10840","pos_pos",4,"liked","opens","The taxi drivers that liked the manager have ever gotten old","False","False",4,5,1.7160033436348,"NPL-ever-src",6036
"10841","pos_pos",5,"the","yeah","The taxi drivers that liked the manager have ever gotten old","False","False",5,3,5.11650480266873,"NPL-ever-src",6036
"10842","pos_pos",6,"manager","sunayer","The taxi drivers that liked the manager have ever gotten old","True","False",6,7,2.47856649559384,"NPL-ever-src",6036
"10843","pos_pos",7,"have","habs","The taxi drivers that liked the manager have ever gotten old","True","False",7,4,3.54045461367141,"NPL-ever-src",6036
"10844","pos_pos",8,"ever","ider","The taxi drivers that liked the manager have ever gotten old","True","True",8,4,2.50105926221775,"NPL-ever-src",6036
"10845","pos_pos",9,"gotten","wetten","The taxi drivers that liked the manager have ever gotten old","True","False",9,6,0.903089986991944,"NPL-ever-src",6036
"10846","pos_pos",10,"old","orn","The taxi drivers that liked the manager have ever gotten old","True","False",9,3,2.82542611776782,"NPL-ever-src",6036
"10847","neg_neg",0,"No","x-x-x","No secretaries that met no customer have ever been popular","False","False",1,2,3.14550717140966,"NPL-ever-src",6037
"10848","neg_neg",1,"secretaries","polmetaries","No secretaries that met no customer have ever been popular","True","False",2,11,0,"NPL-ever-src",6037
"10849","neg_neg",2,"that","anti","No secretaries that met no customer have ever been popular","False","False",3,4,4.15691242570002,"NPL-ever-src",6037
"10850","neg_neg",3,"met","tet","No secretaries that met no customer have ever been popular","True","False",4,3,2.40483371661994,"NPL-ever-src",6037
"10851","neg_neg",4,"no","oh","No secretaries that met no customer have ever been popular","False","False",5,2,3.14550717140966,"NPL-ever-src",6037
"10852","neg_neg",5,"customer","cettower","No secretaries that met no customer have ever been popular","True","False",6,8,1.25527250510331,"NPL-ever-src",6037
"10853","neg_neg",6,"have","hawn","No secretaries that met no customer have ever been popular","True","False",7,4,3.54045461367141,"NPL-ever-src",6037
"10854","neg_neg",7,"ever","irer","No secretaries that met no customer have ever been popular","True","True",8,4,2.50105926221775,"NPL-ever-src",6037
"10855","neg_neg",8,"been","yeah","No secretaries that met no customer have ever been popular","False","False",9,4,3.51375015008182,"NPL-ever-src",6037
"10856","neg_neg",9,"popular","follows","No secretaries that met no customer have ever been popular","False","False",9,7,2.56229286445647,"NPL-ever-src",6037
"10857","neg_pos",0,"No","x-x-x","No secretaries that met the customer have ever been popular","False","False",1,2,3.14550717140966,"NPL-ever-src",6037
"10858","neg_pos",1,"secretaries","polmetaries","No secretaries that met the customer have ever been popular","True","False",2,11,0,"NPL-ever-src",6037
"10859","neg_pos",2,"that","anti","No secretaries that met the customer have ever been popular","False","False",3,4,4.15691242570002,"NPL-ever-src",6037
"10860","neg_pos",3,"met","tet","No secretaries that met the customer have ever been popular","True","False",4,3,2.40483371661994,"NPL-ever-src",6037
"10861","neg_pos",4,"the","her","No secretaries that met the customer have ever been popular","False","False",5,3,5.11650480266873,"NPL-ever-src",6037
"10862","neg_pos",5,"customer","cettower","No secretaries that met the customer have ever been popular","True","False",6,8,1.25527250510331,"NPL-ever-src",6037
"10863","neg_pos",6,"have","hawn","No secretaries that met the customer have ever been popular","True","False",7,4,3.54045461367141,"NPL-ever-src",6037
"10864","neg_pos",7,"ever","irer","No secretaries that met the customer have ever been popular","True","True",8,4,2.50105926221775,"NPL-ever-src",6037
"10865","neg_pos",8,"been","yeah","No secretaries that met the customer have ever been popular","False","False",9,4,3.51375015008182,"NPL-ever-src",6037
"10866","neg_pos",9,"popular","follows","No secretaries that met the customer have ever been popular","False","False",9,7,2.56229286445647,"NPL-ever-src",6037
"10867","pos_neg",0,"The","x-x-x","The secretaries that met no customer have ever been popular","False","False",1,3,5.11650480266873,"NPL-ever-src",6037
"10868","pos_neg",1,"secretaries","polmetaries","The secretaries that met no customer have ever been popular","True","False",2,11,0,"NPL-ever-src",6037
"10869","pos_neg",2,"that","anti","The secretaries that met no customer have ever been popular","False","False",3,4,4.15691242570002,"NPL-ever-src",6037
"10870","pos_neg",3,"met","tet","The secretaries that met no customer have ever been popular","True","False",4,3,2.40483371661994,"NPL-ever-src",6037
"10871","pos_neg",4,"no","oh","The secretaries that met no customer have ever been popular","False","False",5,2,3.14550717140966,"NPL-ever-src",6037
"10872","pos_neg",5,"customer","cettower","The secretaries that met no customer have ever been popular","True","False",6,8,1.25527250510331,"NPL-ever-src",6037
"10873","pos_neg",6,"have","hawn","The secretaries that met no customer have ever been popular","True","False",7,4,3.54045461367141,"NPL-ever-src",6037
"10874","pos_neg",7,"ever","irer","The secretaries that met no customer have ever been popular","True","True",8,4,2.50105926221775,"NPL-ever-src",6037
"10875","pos_neg",8,"been","yeah","The secretaries that met no customer have ever been popular","False","False",9,4,3.51375015008182,"NPL-ever-src",6037
"10876","pos_neg",9,"popular","follows","The secretaries that met no customer have ever been popular","False","False",9,7,2.56229286445647,"NPL-ever-src",6037
"10877","pos_pos",0,"The","x-x-x","The secretaries that met the customer have ever been popular","False","False",1,3,5.11650480266873,"NPL-ever-src",6037
"10878","pos_pos",1,"secretaries","polmetaries","The secretaries that met the customer have ever been popular","True","False",2,11,0,"NPL-ever-src",6037
"10879","pos_pos",2,"that","anti","The secretaries that met the customer have ever been popular","False","False",3,4,4.15691242570002,"NPL-ever-src",6037
"10880","pos_pos",3,"met","tet","The secretaries that met the customer have ever been popular","True","False",4,3,2.40483371661994,"NPL-ever-src",6037
"10881","pos_pos",4,"the","her","The secretaries that met the customer have ever been popular","False","False",5,3,5.11650480266873,"NPL-ever-src",6037
"10882","pos_pos",5,"customer","cettower","The secretaries that met the customer have ever been popular","True","False",6,8,1.25527250510331,"NPL-ever-src",6037
"10883","pos_pos",6,"have","hawn","The secretaries that met the customer have ever been popular","True","False",7,4,3.54045461367141,"NPL-ever-src",6037
"10884","pos_pos",7,"ever","irer","The secretaries that met the customer have ever been popular","True","True",8,4,2.50105926221775,"NPL-ever-src",6037
"10885","pos_pos",8,"been","yeah","The secretaries that met the customer have ever been popular","False","False",9,4,3.51375015008182,"NPL-ever-src",6037
"10886","pos_pos",9,"popular","follows","The secretaries that met the customer have ever been popular","False","False",9,7,2.56229286445647,"NPL-ever-src",6037
"10887","neg_neg",0,"No","x-x-x","No executives that hated no officer have ever been famous","False","False",1,2,3.14550717140966,"NPL-ever-src",6038
"10888","neg_neg",1,"executives","emituticed","No executives that hated no officer have ever been famous","True","False",2,10,1.23044892137827,"NPL-ever-src",6038
"10889","neg_neg",2,"that","yeah","No executives that hated no officer have ever been famous","False","False",3,4,4.15691242570002,"NPL-ever-src",6038
"10890","neg_neg",3,"hated","joins","No executives that hated no officer have ever been famous","False","False",4,5,1.11394335230684,"NPL-ever-src",6038
"10891","neg_neg",4,"no","i","No executives that hated no officer have ever been famous","False","False",5,2,3.14550717140966,"NPL-ever-src",6038
"10892","neg_neg",5,"officer","uscicer","No executives that hated no officer have ever been famous","True","False",6,7,2.22530928172586,"NPL-ever-src",6038
"10893","neg_neg",6,"have","hars","No executives that hated no officer have ever been famous","True","False",7,4,3.54045461367141,"NPL-ever-src",6038
"10894","neg_neg",7,"ever","icer","No executives that hated no officer have ever been famous","True","True",8,4,2.50105926221775,"NPL-ever-src",6038
"10895","neg_neg",8,"been","mark","No executives that hated no officer have ever been famous","False","False",9,4,3.51375015008182,"NPL-ever-src",6038
"10896","neg_neg",9,"famous","window","No executives that hated no officer have ever been famous","False","False",9,6,2.06818586174616,"NPL-ever-src",6038
"10897","neg_pos",0,"No","x-x-x","No executives that hated the officer have ever been famous","False","False",1,2,3.14550717140966,"NPL-ever-src",6038
"10898","neg_pos",1,"executives","emituticed","No executives that hated the officer have ever been famous","True","False",2,10,1.23044892137827,"NPL-ever-src",6038
"10899","neg_pos",2,"that","yeah","No executives that hated the officer have ever been famous","False","False",3,4,4.15691242570002,"NPL-ever-src",6038
"10900","neg_pos",3,"hated","joins","No executives that hated the officer have ever been famous","False","False",4,5,1.11394335230684,"NPL-ever-src",6038
"10901","neg_pos",4,"the","sent","No executives that hated the officer have ever been famous","False","False",5,3,5.11650480266873,"NPL-ever-src",6038
"10902","neg_pos",5,"officer","uscicer","No executives that hated the officer have ever been famous","True","False",6,7,2.22530928172586,"NPL-ever-src",6038
"10903","neg_pos",6,"have","hars","No executives that hated the officer have ever been famous","True","False",7,4,3.54045461367141,"NPL-ever-src",6038
"10904","neg_pos",7,"ever","icer","No executives that hated the officer have ever been famous","True","True",8,4,2.50105926221775,"NPL-ever-src",6038
"10905","neg_pos",8,"been","mark","No executives that hated the officer have ever been famous","False","False",9,4,3.51375015008182,"NPL-ever-src",6038
"10906","neg_pos",9,"famous","window","No executives that hated the officer have ever been famous","False","False",9,6,2.06818586174616,"NPL-ever-src",6038
"10907","pos_neg",0,"The","x-x-x","The executives that hated no officer have ever been famous","False","False",1,3,5.11650480266873,"NPL-ever-src",6038
"10908","pos_neg",1,"executives","emituticed","The executives that hated no officer have ever been famous","True","False",2,10,1.23044892137827,"NPL-ever-src",6038
"10909","pos_neg",2,"that","yeah","The executives that hated no officer have ever been famous","False","False",3,4,4.15691242570002,"NPL-ever-src",6038
"10910","pos_neg",3,"hated","joins","The executives that hated no officer have ever been famous","False","False",4,5,1.11394335230684,"NPL-ever-src",6038
"10911","pos_neg",4,"no","i","The executives that hated no officer have ever been famous","False","False",5,2,3.14550717140966,"NPL-ever-src",6038
"10912","pos_neg",5,"officer","uscicer","The executives that hated no officer have ever been famous","True","False",6,7,2.22530928172586,"NPL-ever-src",6038
"10913","pos_neg",6,"have","hars","The executives that hated no officer have ever been famous","True","False",7,4,3.54045461367141,"NPL-ever-src",6038
"10914","pos_neg",7,"ever","icer","The executives that hated no officer have ever been famous","True","True",8,4,2.50105926221775,"NPL-ever-src",6038
"10915","pos_neg",8,"been","mark","The executives that hated no officer have ever been famous","False","False",9,4,3.51375015008182,"NPL-ever-src",6038
"10916","pos_neg",9,"famous","window","The executives that hated no officer have ever been famous","False","False",9,6,2.06818586174616,"NPL-ever-src",6038
"10917","pos_pos",0,"The","x-x-x","The executives that hated the officer have ever been famous","False","False",1,3,5.11650480266873,"NPL-ever-src",6038
"10918","pos_pos",1,"executives","emituticed","The executives that hated the officer have ever been famous","True","False",2,10,1.23044892137827,"NPL-ever-src",6038
"10919","pos_pos",2,"that","yeah","The executives that hated the officer have ever been famous","False","False",3,4,4.15691242570002,"NPL-ever-src",6038
"10920","pos_pos",3,"hated","joins","The executives that hated the officer have ever been famous","False","False",4,5,1.11394335230684,"NPL-ever-src",6038
"10921","pos_pos",4,"the","sent","The executives that hated the officer have ever been famous","False","False",5,3,5.11650480266873,"NPL-ever-src",6038
"10922","pos_pos",5,"officer","uscicer","The executives that hated the officer have ever been famous","True","False",6,7,2.22530928172586,"NPL-ever-src",6038
"10923","pos_pos",6,"have","hars","The executives that hated the officer have ever been famous","True","False",7,4,3.54045461367141,"NPL-ever-src",6038
"10924","pos_pos",7,"ever","icer","The executives that hated the officer have ever been famous","True","True",8,4,2.50105926221775,"NPL-ever-src",6038
"10925","pos_pos",8,"been","mark","The executives that hated the officer have ever been famous","False","False",9,4,3.51375015008182,"NPL-ever-src",6038
"10926","pos_pos",9,"famous","window","The executives that hated the officer have ever been famous","False","False",9,6,2.06818586174616,"NPL-ever-src",6038
"10927","match_plural",0,"The","x-x-x","The authors that the senator liked hurt themselves","False","False",1,3,5.11650480266873,"RNA-f-orc",7001
"10928","match_plural",1,"authors","aublars","The authors that the senator liked hurt themselves","True","False",2,7,1.99122607569249,"RNA-f-orc",7001
"10929","match_plural",2,"that","jack","The authors that the senator liked hurt themselves","False","False",3,4,4.15691242570002,"RNA-f-orc",7001
"10930","match_plural",3,"the","ha","The authors that the senator liked hurt themselves","False","False",4,3,5.11650480266873,"RNA-f-orc",7001
"10931","match_plural",4,"senator","ranatar","The authors that the senator liked hurt themselves","True","False",5,7,1.65321251377534,"RNA-f-orc",7001
"10932","match_plural",5,"liked","knock","The authors that the senator liked hurt themselves","False","False",6,5,1.7160033436348,"RNA-f-orc",7001
